run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
8d593f2a-6718-4c22-86ae-317b4d568855,2,lookup_patient,v2,48,190,0.648,True,
8d593f2a-6718-4c22-86ae-317b4d568855,3,get_clinic_slots,v2,32,125,0.405,True,
47e4f29b-7c96-4c85-a8b1-caba957002b8,1,get_referral,v2,62,248,0.714,True,
47e4f29b-7c96-4c85-a8b1-caba957002b8,2,check_referral_criteria,v2,86,342,1.047,True,
47e4f29b-7c96-4c85-a8b1-caba957002b8,2,lookup_patient,v2,48,190,0.656,True,
47e4f29b-7c96-4c85-a8b1-caba957002b8,3,get_clinic_slots,v2,32,125,0.39,True,
bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,1,get_referral,v2,62,248,1.153,True,
bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,2,check_referral_criteria,v2,86,342,0.972,True,
bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,2,lookup_patient,v2,48,190,0.654,True,
bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,3,get_clinic_slots,v2,32,125,0.579,True,
e262e550-3481-4ca8-a427-91ff89f5018e,1,get_referral,v2,84,334,0.795,True,
e262e550-3481-4ca8-a427-91ff89f5018e,2,check_referral_criteria,v2,104,415,1.003,True,
01c2455f-86a4-4c9d-b111-19392721b694,1,get_referral,v2,84,334,0.824,True,
01c2455f-86a4-4c9d-b111-19392721b694,2,check_referral_criteria,v2,104,415,1.312,True,
3aabcdc0-39f1-4c1c-ae93-917968c8079b,1,get_referral,v2,84,334,0.818,True,
3aabcdc0-39f1-4c1c-ae93-917968c8079b,2,check_referral_criteria,v2,104,415,0.955,True,
