run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
14d5302d-aed5-4b96-a277-8818776f552d,1,get_referral,v2,75,300,0.849,True,
14d5302d-aed5-4b96-a277-8818776f552d,2,check_referral_criteria,v2,103,409,0.68,True,
14d5302d-aed5-4b96-a277-8818776f552d,2,lookup_patient,v2,48,190,0.449,True,
14d5302d-aed5-4b96-a277-8818776f552d,3,get_clinic_slots,v2,57,227,0.631,True,
14d5302d-aed5-4b96-a277-8818776f552d,4,book_slot,v2,44,176,1.875,True,
e04997db-9367-471f-aebc-a80b2cdecd16,1,get_referral,v2,73,290,0.843,True,
e04997db-9367-471f-aebc-a80b2cdecd16,2,check_referral_criteria,v2,110,437,1.123,True,
e04997db-9367-471f-aebc-a80b2cdecd16,2,lookup_patient,v2,48,190,0.657,True,
e04997db-9367-471f-aebc-a80b2cdecd16,3,get_clinic_slots,v2,56,224,0.542,True,
e04997db-9367-471f-aebc-a80b2cdecd16,4,book_slot,v2,44,173,1.269,True,
74bb511b-6d52-45c2-a8ca-6be1f795c67e,1,get_referral,v2,73,291,1.034,True,
74bb511b-6d52-45c2-a8ca-6be1f795c67e,2,check_referral_criteria,v2,109,434,0.98,True,
74bb511b-6d52-45c2-a8ca-6be1f795c67e,2,lookup_patient,v2,48,190,0.642,True,
74bb511b-6d52-45c2-a8ca-6be1f795c67e,3,get_clinic_slots,v2,56,224,0.393,True,
74bb511b-6d52-45c2-a8ca-6be1f795c67e,4,book_slot,v2,44,173,1.829,True,
26bfe737-61d0-4746-b85a-309400914149,1,get_referral,v2,77,308,1.236,True,
26bfe737-61d0-4746-b85a-309400914149,2,check_referral_criteria,v2,103,410,1.027,True,
26bfe737-61d0-4746-b85a-309400914149,2,lookup_patient,v2,48,190,0.62,True,
e64f8360-472d-4226-af04-ed27e816a3e3,1,get_referral,v2,77,308,1.133,True,
e64f8360-472d-4226-af04-ed27e816a3e3,2,check_referral_criteria,v2,103,410,0.677,True,
e64f8360-472d-4226-af04-ed27e816a3e3,2,lookup_patient,v2,48,190,0.448,True,
