run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
38cc2245-3efe-4b38-8606-01830a5a7ca3,2,check_referral_criteria,v2,92,366,1.152,True,
38cc2245-3efe-4b38-8606-01830a5a7ca3,3,get_clinic_slots,v2,85,340,0.417,True,
4862bce7-1d38-4ad5-966d-d1b125a00fca,1,get_referral,v2,71,284,0.832,True,
4862bce7-1d38-4ad5-966d-d1b125a00fca,2,lookup_patient,v2,62,247,0.951,True,
4862bce7-1d38-4ad5-966d-d1b125a00fca,2,check_referral_criteria,v2,92,366,1.182,True,
4862bce7-1d38-4ad5-966d-d1b125a00fca,3,get_clinic_slots,v2,85,340,0.415,True,
6f8f0991-0ee6-4651-a9e2-bc529550cdf1,1,get_referral,v2,71,284,1.047,True,
6f8f0991-0ee6-4651-a9e2-bc529550cdf1,2,lookup_patient,v2,62,247,1.206,True,
6f8f0991-0ee6-4651-a9e2-bc529550cdf1,2,check_referral_criteria,v2,92,366,1.327,True,
6f8f0991-0ee6-4651-a9e2-bc529550cdf1,3,get_clinic_slots,v2,85,340,0.418,True,
9bd8584b-0652-42e4-ab01-db82a101d0cd,1,get_referral,v2,80,319,0.836,True,
9bd8584b-0652-42e4-ab01-db82a101d0cd,2,lookup_patient,v2,48,190,0.707,True,
9bd8584b-0652-42e4-ab01-db82a101d0cd,2,check_referral_criteria,v2,96,383,0.907,True,
13526420-a7d6-4976-9fe7-0652f7dff7b3,1,get_referral,v2,80,319,0.946,True,
13526420-a7d6-4976-9fe7-0652f7dff7b3,2,lookup_patient,v2,48,190,0.967,True,
13526420-a7d6-4976-9fe7-0652f7dff7b3,2,check_referral_criteria,v2,96,383,0.942,True,
aff6a765-6162-4502-ba85-c0cd4a667f59,1,get_referral,v2,80,319,1.124,True,
aff6a765-6162-4502-ba85-c0cd4a667f59,2,lookup_patient,v2,48,190,0.975,True,
aff6a765-6162-4502-ba85-c0cd4a667f59,2,check_referral_criteria,v2,96,383,1.03,True,
aa71abab-f763-4461-9503-0655040a93ac,1,get_referral,v2,62,248,0.83,True,
aa71abab-f763-4461-9503-0655040a93ac,2,lookup_patient,v2,48,190,0.917,True,
aa71abab-f763-4461-9503-0655040a93ac,2,check_referral_criteria,v2,86,342,0.928,True,
aa71abab-f763-4461-9503-0655040a93ac,3,get_clinic_slots,v2,32,125,0.407,True,
ae1c5ad3-0045-4cd0-940d-3b18d15f43af,1,get_referral,v2,62,248,1.157,True,
ae1c5ad3-0045-4cd0-940d-3b18d15f43af,2,lookup_patient,v2,48,190,2.346,True,
ae1c5ad3-0045-4cd0-940d-3b18d15f43af,2,check_referral_criteria,v2,86,342,0.923,True,
ae1c5ad3-0045-4cd0-940d-3b18d15f43af,3,get_clinic_slots,v2,32,125,0.445,True,
d0f350be-dc8f-4786-8c61-c06e34d1aa47,1,get_referral,v2,62,248,0.831,True,
d0f350be-dc8f-4786-8c61-c06e34d1aa47,2,lookup_patient,v2,48,190,0.73,True,
d0f350be-dc8f-4786-8c61-c06e34d1aa47,2,check_referral_criteria,v2,86,342,0.896,True,
d0f350be-dc8f-4786-8c61-c06e34d1aa47,3,get_clinic_slots,v2,32,125,0.159,True,
5744a8a5-fdf3-4320-ab52-7918bfe0df13,1,get_referral,v2,84,334,0.837,True,
5744a8a5-fdf3-4320-ab52-7918bfe0df13,2,lookup_patient,v2,48,190,0.875,True,
5744a8a5-fdf3-4320-ab52-7918bfe0df13,2,check_referral_criteria,v2,104,415,0.947,True,
a78d13c5-3d15-43f6-b17d-773b0cbead6a,1,get_referral,v2,84,334,1.075,True,
a78d13c5-3d15-43f6-b17d-773b0cbead6a,2,check_referral_criteria,v2,104,415,1.132,True,
eabe8fb1-60bf-4b9d-bfde-02b7354f46f3,1,get_referral,v2,84,334,1.021,True,
eabe8fb1-60bf-4b9d-bfde-02b7354f46f3,2,check_referral_criteria,v2,104,415,1.086,True,
